timestamp,employer,job_title,year_employer,year_exp,base_pay,signing_bonus,annaul_bonus,annual_stock,sex
"3/21/2016 18:18:30","","BI Specialist",5,10,95000,0,0,0,"Male"
"3/21/2016 18:18:33","","Software/DevOps Engineer",2,4,135000,0,0,0,"Male"
"3/21/2016 18:19:14","","Software Engineer",15,4,110000,0,2000,5000,"Male"
"3/21/2016 18:19:48","","CTO",45,12,240000,0,25000,500,"Male"
"3/21/2016 18:20:06","","Engineer",1,10,130000,0,20000,60000,"Male"
"3/21/2016 18:20:35","Queensland Government","Senior Technical Consultant",5,9,84500,0,0,0,"Male"
"3/21/2016 18:21:22","Indiegogo","Software Engineer",2,2,120000,5000,0,0,"Male"
"3/21/2016 18:21:44","Telecommunications Software Supplier","Senior Manager, Delivery",10,15,145000,0,20,0,"Male"
"3/21/2016 18:21:44","PRA Health Science","Mgr of IT 1",1,5,115000,0,11500,0,"Male"
"3/21/2016 18:22:44","bank","software engineer",5,5,85000,0,3000,0,"Male"
"3/21/2016 18:22:45","","IT Director",2,12,160000,0,0,0,"Male"
"3/21/2016 18:22:48","","Developer",2,6,135000,0,0,0,"Male"
"3/21/2016 18:23:12","","Software Architect",1,8,55000,6000,6000,5500,"Male"
"3/21/2016 18:24:45","","Software Engineer",1,6,160000,25000,55000,0,"Male"
"3/21/2016 18:24:58","","Software Engineer",2,5,110000,0,0,0,"Male"
"3/21/2016 18:25:52","","Software Developer",2,5,91000,5000,12000,0,"Male"
"3/21/2016 18:26:00","","Lead software engineer",0,15,130000,0,25000,30000,"Male"
"3/21/2016 18:26:34","Symantec","Sr DevOps",5,18,162000,0,13000,4900,"Male"
"3/21/2016 18:26:50","Mozilla","Staff Software Engineer",5,10,125000,10000,55000,0,"Male"
"3/21/2016 18:26:55","asdfasdf","checkitman",4,5,10000,0,0,0,"Male"
"3/21/2016 18:27:06","Hewlett Packard Enterprise","Technical Consultant",10,25,106200,0,5000,0,"Male"
"3/21/2016 18:27:07","nyt","software engineer",1,1,100250,0,5000,0,"Male"
"3/21/2016 18:27:20","BlackRock","Vice President",7,7,125000,0,36000,0,"Male"
"3/21/2016 18:27:37","Pre-Series-B Transportation Startup","Data Engineer",5,3,82500,1000,15000,0,"Male"
"3/21/2016 18:28:00","","Web Developer",3,3,61000,0,0,0,""
"3/21/2016 18:28:52","Uber","Software Engineer I",2,6,130000,0,50000,435000,"Male"
"3/21/2016 18:28:57","","UX/UI Designer & Developer",1,8,95000,0,2000,0,"Male"
"3/21/2016 18:29:04","Google","Software Engineer II",1,2,97000,10000,15000,46000,"Male"
"3/21/2016 18:29:39","","Senior Software Engineer",1,6,93600,0,0,0,"Male"
"3/21/2016 18:31:06","Riot Games","Software Engineer",2,4,85000,0,0,60000,"Male"
"3/21/2016 18:31:26","Freelancer","Software developer (python, javascript)",0,0,107000,0,0,0,"Male"
"3/21/2016 18:32:23","A Salesforce Consulting Firm","Technical Architect",25,25,115000,0,11500,0,"Male"
"3/21/2016 18:33:05","","Architect",2,17,190000,0,0,0,"Male"
"3/21/2016 18:33:50","","Lead SE",4,15,199000,25000,20,0,"Male"
"3/21/2016 18:33:59","","Software Engineer",2,3,98000,5000,6,10000,"Male"
"3/21/2016 18:34:49","","Senior Software Developer",0,0,120000,0,30000,12000,"Male"
"3/21/2016 18:34:54","","Senior System Administrator",6,16,50000,0,0,0,"Male"
"3/21/2016 18:36:02","Google","Classified",7,10,600000,0,100000,0,"Female"
"3/21/2016 18:37:02","","Senior Application Developer",2,12,115000,0,0,0,""
"3/21/2016 18:37:34","","Senior Software Engineer",3,10,98000,0,0,0,"Male"
"3/21/2016 18:37:45","Charity","Development Manager",3,17,98000,0,0,0,"Male"
"3/21/2016 18:38:09","~30 person SAAS business","Architect",0,18,165000,0,0,0,"Male"
"3/21/2016 18:38:12","Facebook","Software Engineer",6,6,205000,5000,50000,160000,"Male"
"3/21/2016 18:38:50","Atlassian","Senior Developer",1,11,106000,106000,10,0,"Male"
"3/21/2016 18:39:06","","Tttt",22,5,46444,4678,457,0,"Male"
"3/21/2016 18:39:12","Intercontinental Exchange","Senior Software Developer",0,12,120000,30000,24000,24000,"Male"
"3/21/2016 18:39:44","","Lead Backend Engineer",1,5,90000,0,0,0,"Male"
"3/21/2016 18:40:10","","sdet",0,6,105000,0,0,0,"Male"
"3/21/2016 18:41:00","Bloomberg LP","Senior Software Engineer",2,10,170,0,30,0,"Male"
"3/21/2016 18:43:52","","software engineer",1,11,110000,0,0,0,"Male"
"3/21/2016 18:44:06","23andMe","Senior Bioinformatician",1,5,125000,5000,12500,0,"Male"
"3/21/2016 18:44:14","","CTO",2,10,58000,0,0,0,"Male"
"3/21/2016 18:44:27","","Principal Software Engineer",15,5,135000,0,4000,0,"Male"
"3/21/2016 18:45:29","","Lead Programmer",5,10,105000,5000,27000,0,"Male"
"3/21/2016 18:46:11","","Software Developer",0,0,70000,0,0,0,""
"3/21/2016 18:46:16","","Data Viz Dev",2,3,145000,0,20000,0,"Male"
"3/21/2016 18:46:16","Starbucks","Senior Systems Engineer",2,12,112000,0,13000,2000,"Male"
"3/21/2016 18:46:42","Starbucks","Senior Systems Engineer",2,12,112000,0,13000,2000,"Male"
"3/21/2016 18:47:01","","Product Marketing Manager",0,0,90000,0,0,0,"Male"
"3/21/2016 18:47:31","","Sr Software Engineer",3,12,119000,0,0,0,"Male"
"3/21/2016 18:48:29","Local Startup","Project Manager",1,3,90000,0,10000,0,"Male"
"3/21/2016 18:49:11","Twitter","Senior Software Engineer",3,8,160000,0,0,204,"Male"
"3/21/2016 18:49:43","","q",0,0,1,0,0,0,""
"3/21/2016 18:49:49","","Product Developer",1,10,130000,0,0,0,"Male"
"3/21/2016 18:50:58","Facebook","Software Engineer",1,1,105000,50000,10000,25000,"Male"
"3/21/2016 18:51:09","","DevOps Engineer",1,15,165000,0,10,0,"Male"
"3/21/2016 18:51:43","","Lead Software Engineer",0,7,95000,0,5000,0,"Male"
"3/21/2016 18:53:05","Simple","Security Engineer",1,5,130000,0,50,0,"Male"
"3/21/2016 18:53:35","","Cloud Application Engineer",4,4,102000,0,0,0,"Male"
"3/21/2016 18:53:45","Google","Software Engineer III (Level 4)",2,3,139000,5000,30000,58000,"Male"
"3/21/2016 18:54:24","","Software Engineer",2,2,87000,0,0,90000,"Male"
"3/21/2016 18:54:40","Startup-ish","Member of Technical Staff",2,2,135000,15000,0,0,"Male"
"3/21/2016 18:54:41","Unicorn","Staff Engineer",4,10,210000,0,0,14,""
"3/21/2016 18:54:43","Consulting Startup ~20p","Software Engineer",5,5,90000,3000,0,75,"Male"
"3/21/2016 18:55:03","honestbee","Senior Software Engineer",1,55,66000,0,0,0,"Male"
"3/21/2016 18:55:11","tc","software engineer",6,6,28000,0,280002,0,"Male"
"3/21/2016 18:56:47","","Technical Trainer",0,0,72000,0,0,0,""
"3/21/2016 18:57:09","Apple","CEO",18,30,10280000,0,0,50000000,"Male"
"3/21/2016 18:58:11","Google","Software Engineer III",4,7,130000,0,30000,70000,"Male"
"3/21/2016 18:59:01","","Lead SE",4,15,199000,25000,2,0,"Male"
"3/21/2016 18:59:17","","Software Engineer",1,1,78000,0,0,2000,"Male"
"3/21/2016 18:59:18","","Software Engineer IV",0,0,15900,0,2300,0,"Male"
"3/21/2016 18:59:32","IBM","Software Engineer",3,3,84000,0,0,0,"Male"
"3/21/2016 18:59:34","","Continual Delivery Engineer",1,10,145000,0,5000,0,"Male"
"3/21/2016 18:59:36","Microsoft","SDE I",1,1,105000,20000,1020,15000,"Male"
"3/21/2016 18:59:56","","CTO",0,0,300000,0,45000,0,""
"3/21/2016 19:00:55","ID.me","Software Engineer",1,2,70,0,0,24,"Male"
"3/21/2016 19:01:00","StatusPage.io","Developer",1,5,205000,15000,0,15,"Male"
"3/21/2016 19:01:52","CONAE","SAOCOM Ground Segment & Operations Manager",3,11,32900,0,0,0,"Male"
"3/21/2016 19:01:55","BC Hydro","Engineer-in-Training",15,3,60000,0,0,0,"Male"
"3/21/2016 19:03:37","Google","SRE SWE",3,7,131,20000,20000,100000,"Male"
"3/21/2016 19:04:12","","Engineer manager",2,5,100000,0,0,0,"Male"
"3/21/2016 19:05:09","","Senior Developer",3,10,72000,0,0,0,"Male"
"3/21/2016 19:05:10","","Sr. Engineering Manager",15,24,188000,10000,17000,10000,"Male"
"3/21/2016 19:06:12","Autodesk","Senior Software Engineer",1,2,34000,0,3000,0,"Male"
"3/21/2016 19:12:31","40 employee startup","Software Developer",2,4,85000,0,0,0,"Male"
"3/21/2016 19:08:02","Filament","Game Engineer",1,1,45000,0,0,0,"Male"
"3/21/2016 19:09:33","","Software Engineer",0,5,75000,0,0,0,"Male"
"3/21/2016 19:09:37","Microsoft","Software Developer I",1,0,105000,0,20,500003,"Male"
"3/21/2016 19:09:45","","Software Engineer",15,35,72000,0,0,0,"Male"
"3/21/2016 19:09:47","","Front End Developer",1,2,82500,0,0,0,"Male"
"3/21/2016 19:10:10","SanFrancisco unicorn","Principal Engineer",4,13,185000,0,0,125000,"Male"
"3/21/2016 19:10:39","","Sr. Manager, Application Security",3,0,155000,10000,46500,0,"Male"
"3/21/2016 19:10:48","","Software Engineer",2,10,102500,0,0,0,"Male"
"3/21/2016 19:11:09","IAG","Developer",3,10,97000,0,5000,0,"Male"
"3/21/2016 19:11:24","Small fintech startup","Technical Lead",2,12,144000,0,0,0,"Male"
"3/21/2016 19:11:48","News & Media","Sr Developer",1,10,125000,2000,0,0,"Male"
"3/21/2016 19:12:20","Amazon","SDE I",1,1,80000,15000,0,15000,"Male"
"3/21/2016 19:12:20","","SQL Server DBA",1,8,95000,0,5000,0,"Male"
"3/21/2016 19:12:42","FundingCircle","Software Engineer",5,1,105000,0,0,8000,"Male"
"3/21/2016 19:12:51","Paychex","Data Analyst",4,5,38000,0,1300,0,"Male"
"3/21/2016 19:14:36","Pre-Series A Hardware Startup","Hardware Engineer",0,6,85000,0,0,20000,"Male"
"3/21/2016 19:16:06","","Software Engineer",2,5,125000,0,0,0,"Male"
"3/21/2016 19:16:22","","Network Administrator",0,3,55,0,0,0,"Male"
"3/21/2016 19:16:22","","Network Administrator",0,3,55,0,0,0,"Male"
"3/21/2016 19:17:32","Montreal startup (10 employees, 5+ years)","VP Architecture",5,10,75000,0,0,10000,"Female"
"3/21/2016 19:18:23","","UX Engineer",0,0,45000,0,0,0,""
"3/21/2016 19:19:06","Mitre","Systems engineer 4",2,8,123000,0,0,0,"Male"
"3/21/2016 19:19:17","Microsoft","Software Development Engineer",0,0,106000,20000,15000,40000,"Male"
"3/21/2016 19:19:30","","Software Engineer",1,1,62424,0,33000,0,"Male"
"3/21/2016 19:19:37","Oracle","Project Lead",5,9,1400000,0,0,68000,"Male"
"3/21/2016 19:20:17","Google","Software Engineer 2",1,1,108000,25000,5000,50000,"Male"
"3/21/2016 19:20:18","","Technical Lead",5,7,85000,0,8500,0,"Male"
"3/21/2016 19:20:22","","Senior UI Developer",1,12,110000,0,9000,0,"Male"
"3/21/2016 19:21:20","","Research assistant",0,0,32000,0,0,0,""
"3/21/2016 19:21:39","Epic Systems","Software Developer",23,0,114,10000,10000,0,"Male"
"3/21/2016 19:22:39","Knewton, Inc.","Software Engineering Manager",3,9,160000,0,0,45000,"Male"
"3/21/2016 19:23:02","A small web application shop","Full Stack Developer",1,5,80000,0,0,0,"Male"
"3/21/2016 19:23:13","Yahoo","Senior SDE",1,5,168000,0,15000,30000,"Male"
"3/21/2016 19:24:17","Six Flags Entertainment Corporation","Web Designer",1,6,50000,0,0,0,"Male"
"3/21/2016 19:25:45","FactSet","Software Engineer",1,0,90000,5000,0,10000,"Male"
"3/21/2016 19:26:03","Zenefits","Software Engineer",1,5,130000,0,0,0,"Male"
"3/21/2016 19:27:02","","Mobile Developer",1,0,113500,0,0,0,"Male"
"3/21/2016 19:27:53","","Sr. Software Engineer - Automation",0,20,92000,0,0,0,"Male"
"3/21/2016 19:28:33","","Software Engineer",3,6,84000,0,7000,0,"Male"
"3/21/2016 19:28:44","Uber","Senior Software Engineer",5,7,175000,0,0,300000,"Male"
"3/21/2016 19:28:55","Enbridge","Contract Software Developer",1,16,69,0,0,0,"Male"
"3/21/2016 19:28:57","","Principal Software Engineer",3,11,115000,0,0,0,"Male"
"3/21/2016 19:29:22","Intraix","SOFTWARE ARCHITECT",1,1,3700,0,0,0,"Male"
"3/21/2016 19:29:48","Dell","Software Dev Principal Engineer",11,11,118000,0,15000,3000,"Male"
"3/21/2016 19:30:14","","Full Stack Developer",0,0,87000,0,0,0,"Male"
"3/21/2016 19:30:31","","Devops Manager",1,0,155000,0,25000,12500,"Male"
"3/21/2016 19:31:01","Shopify","Software Developer",0,0,75000,0,0,25000,"Male"
"3/21/2016 19:31:34","","Devops Lead",1,0,145000,0,0,2500,"Male"
"3/21/2016 19:31:49","IBM","Senior Consultant",3,3,92000,7000,500,0,"Male"
"3/21/2016 19:32:32","TV Broadcast Station","Web Developer",15,6,81000,0,0,0,"Male"
"3/21/2016 19:32:39","","iOS Engineer",1,4,80000,0,0,0,"Male"
"3/21/2016 19:32:40","","Senior Software Developer",4,8,107000,0,0,0,"Male"
"3/21/2016 19:33:11","","Lead Software Developer",1,20,100000,0,0,0,"Male"
"3/21/2016 19:33:15","","Infrastructure Architect",3,10,85000,0,0,0,"Male"
"3/21/2016 19:33:19","ISCS","Implementation Engineer",1,0,70000,0,0,0,"Male"
"3/21/2016 19:33:45","IBM","Advisory Engineer",1,15,120000,5000,1200,0,"Male"
"3/21/2016 19:34:27","B2W Digital","Devops",1,13,30000,0,0,0,"Male"
"3/21/2016 19:34:44","Lancaster General Hospital","IT Helpdesk",1,2,31000,0,0,0,"Male"
"3/21/2016 19:35:01","Digital Blend","Senior Developer",5,10,50000,0,2000,0,"Male"
"3/21/2016 19:35:06","","Senior Data Scientist",2,6,146900,10000,10000,0,"Male"
"3/21/2016 19:35:36","Contractor","Frontend Web Developer",3,7,85000,0,500,0,"Male"
"3/21/2016 19:35:48","Federal government","Computer scientist",5,6,83000,0,0,0,"Male"
"3/21/2016 19:36:47","Google","Chief Research Engineer",4,13,267000,242000,48000,182000,"Female"
"3/21/2016 19:36:53","Qerja","R&D Intern",3,0,156000000,0,0,0,"Male"
"3/21/2016 19:37:06","Guidewire Software","DevOps Engineer",0,10,160000,5000,10,15000,"Male"
"3/21/2016 19:37:29","EPRI","Senior Project Manager",10,12,115000,0,19000,0,"Male"
"3/21/2016 19:38:02","","Database Developer",7,10,65000,0,0,0,"Male"
"3/21/2016 19:39:14","Ecommerce","Software engineer",35,12,150000,0,0,0,"Male"
"3/21/2016 19:39:57","New York Times","Web Developer",1,16,10600,5000,15900,0,"Male"
"3/21/2016 19:41:32","","Sr. Software Developer",5,7,84000,0,0,0,"Male"
"3/21/2016 19:42:31","Integra","Support Engineer",3,6,45000,0,500,0,"Male"
"3/21/2016 19:42:57","","Data Scientist",0,4,150000,20000,0,0,"Male"
"3/21/2016 19:42:58","Johns Hopkins university applied physics laboratory","Software developer",15,16,74500,0,0,0,"Male"
"3/21/2016 19:42:58","","Software Engineer",1,8,110000,0,10,0,"Male"
"3/21/2016 19:43:06","","Full Stack Developer",2,5,77700,0,0,0,"Male"
"3/21/2016 19:43:35","","Software Engineer",1,10,140000,0,0,0,"Male"
"3/21/2016 19:44:20","","Senior Developer",1,8,120000,5000,500,10000,"Male"
"3/21/2016 19:45:23","","Product Manager",1,3,90000,0,9000,0,"Male"
"3/21/2016 19:45:33","Braintree","Senior Software Engineer",35,7,145000,5000,15000,20000,"Male"
"3/21/2016 19:45:37","","Sr. Product Manager",1,7,175000,0,250000,475000,"Male"
"3/21/2016 19:46:14","Self","Musician",2,8,0,0,0,0,"Male"
"3/21/2016 19:47:04","","Software Engineer",1,2,60000,0,0,0,"Male"
"3/21/2016 19:47:30","","Senior Software Developer",1,8,150000,30000,0,0,"Male"
"3/21/2016 19:48:36","Seven West Media","Data Analyst",1,1,62000,0,6000,0,"Male"
"3/21/2016 19:48:49","University of California, Riverside","Graduate Student",25,0,17000,0,0,0,"Male"
"3/21/2016 19:49:07","","Application Engineer",1,0,95000,0,7500,0,"Male"
"3/21/2016 19:49:09","Target","junior dev",0,0,75000,1000,3000,0,"Male"
"3/21/2016 19:49:10","Captricity","Full stack developer",3,4,120000,0,0,0,"Male"
"3/21/2016 19:49:38","Adroll","Data Scientist",15,3,150000,30000,30000,15000,"Male"
"3/21/2016 19:49:48","Twitter","Staff Reliability Engineer",4,8,153000,10000,0,20000,"Male"
"3/21/2016 19:49:54","UnitedHealth Group","Junior Java Developer",1,1,58000,0,0,0,"Male"
"3/21/2016 19:50:14","Tinder","Data Scientist",1,15,112500,5000,0,0,"Male"
"3/21/2016 19:50:16","B2B Company","Software Engineer",75,11,130000,15000,0,0,"Male"
"3/21/2016 19:50:54","Harman Connected Services","Will reveal my identity",1,8,1200000,0,0,0,"Male"
"3/21/2016 19:51:30","New Relic","Senior Software Engineer",2,10,120000,0,20000,0,"Male"
"3/21/2016 19:52:14","Oracle","Senior System Administrator",1,7,95000,0,0,0,"Male"
"3/21/2016 19:52:55","","Broadcast Technician",0,0,50000,0,0,0,"Male"
"3/21/2016 19:53:17","CSRA","Business Analyst Intern",1,2,44000,0,0,0,"Male"
"3/21/2016 19:53:27","CSRA","Business Analyst Intern",1,2,44000,0,0,0,"Male"
"3/21/2016 19:53:48","","Software Engineer",2,4,100000,10000,5000,0,"Male"
"3/21/2016 19:54:29","","Designer",0,0,95000,0,0,0,"Male"
"3/21/2016 19:55:43","Google","Senior Software Engineer",25,8,156800,3000,48000,40000,"Male"
"3/21/2016 19:56:12","","Software Engineer",2,8,155000,10000,10000,80000,"Male"
"3/21/2016 19:57:02","","Web Developer",2,2,70000,0,0,0,"Male"
"3/21/2016 19:57:19","","Senior software engineer",0,12,140000,5000,0,25000,"Male"
"3/21/2016 19:57:26","CrossChx","Software Engineer",1,4,75000,0,0,0,"Male"
"3/21/2016 19:57:38","Turnpost","Digital media developer",4,15,58000,0,1000,0,"Male"
"3/21/2016 19:58:08","","Android Developer (Contractor)",0,6,90,0,0,0,"Male"
"3/21/2016 19:58:22","","Front-End Engineer",0,0,77000,0,0,0,""
"3/21/2016 20:00:08","","engineering lead",15,8,120000,0,0,30000,"Male"
"3/21/2016 20:00:25","Yelp","SWE",2,2,130000,10000,0,12500,"Male"
"3/21/2016 20:01:05","Everlane","Software Engineer",1,3,105000,0,0,0,"Male"
"3/21/2016 20:01:16","","Senior Software Engineer",10,20,33000,0,0,0,"Male"
"3/21/2016 20:01:34","","Senior Software Developer",1,7,125000,0,0,0,"Male"
"3/21/2016 20:01:53","Orchard Platform","Software Engineer",1,15,150000,0,0,10000,"Male"
"3/21/2016 20:02:29","","System administrator",0,2,70000,0,0,0,""
"3/21/2016 20:02:44","Microsoft","Software Development Engineer II",4,9,171000,0,25000,35000,"Male"
"3/21/2016 20:03:25","ARDX","Developer",3,3,48500,0,1500,0,"Male"
"3/21/2016 20:03:40","Faithlife Corp","Software Engineer",2,2,75000,0,0,0,"Male"
"3/21/2016 20:03:50","","Software Engineer",1,1,100000,0,0,0,"Female"
"3/21/2016 20:04:34","Salesforce","Senior Member of Technical Staff",3,3,125000,20000,18750,20000,"Male"
"3/21/2016 20:04:45","","Network engineer",0,0,70000,0,0,0,""
"3/21/2016 20:04:50","","Principal Engineer",3,12,140000,0,0,0,"Male"
"3/21/2016 20:05:48","","Sr Software Developer",3,10,50000,0,0,2000,"Male"
"3/21/2016 20:05:55","Cisco, Inc.","IT Engineer",2,15,125000,0,15000,0,"Male"
"3/21/2016 20:07:12","Zillow Group","Sr. Developer",0,10,165000,20000,0,0,"Male"
"3/21/2016 20:07:22","","Data Scientist",0,0,130000,20000,0,65000,"Male"
"3/21/2016 20:10:46","Demandbase","Software Engineer",1,25,117000,5000,8000,4000,"Male"
"3/21/2016 20:11:17","Conf","Business Development",1,0,50000,0,0,1,"Male"
"3/21/2016 20:11:56","Oregon State University","Linux Systems Administrator",4,8,72000,5000,0,0,"Male"
"3/21/2016 20:13:44","Microsoft","Software Engineer II",2,5,119000,5000,9000,4000,"Male"
"3/21/2016 20:13:52","Electronic Arts","Technical Director",11,15,210000,0,70000,0,"Male"
"3/21/2016 20:13:59","Qualcomm10","Staff Engineer",5,10,120000,8000,5000,30000,"Male"
"3/21/2016 20:14:26","Microsoft","Software Engineer",8,15,22310,2230,4460,3000,"Male"
"3/21/2016 20:15:42","Cerner","System Engineer",2,2,61000,0,3,1,"Male"
"3/21/2016 20:16:05","Apple","Software Engineer",0,0,112000,34000,0,25000,"Male"
"3/21/2016 20:16:36","","Software Engineer",3,2,100000,0,0,10,"Male"
"3/21/2016 20:17:42","","Director",1,6,125000,0,10000,0,"Male"
"3/21/2016 20:18:20","Amazon Development Center","Software Development Engineer",1,1,1200000,500000,0,1000000,"Male"
"3/21/2016 20:18:23","Plangrid","Software Engineer",1,2,120000,0,0,5000,"Male"
"3/21/2016 20:18:35","Microsoft","Program Manager 2",3,3,120000,10000,16000,10000,"Male"
"3/21/2016 20:18:36","Visa Inc","Sr Software Engineer",1,3,120000,20000,30000,15000,"Male"
"3/21/2016 20:19:13","","Software Engineer",0,25,100000,0,0,0,"Male"
"3/21/2016 20:19:17","","Software Engineer",2,6,7000000,0,0,0,"Male"
"3/21/2016 20:20:27","","Database Analyst",3,3,36402,0,0,0,"Male"
"3/21/2016 20:21:12","Deloitte","federal analytics consultant",0,0,70000,10000,5000,0,"Female"
"3/21/2016 20:22:27","","Senior Software Engineer",1,7,100000,0,0,0,"Male"
"3/21/2016 20:23:07","n/a","Senior SW Engineer",5,18,140000,0,0,0,"Male"
"3/21/2016 20:23:33","Self","Consultant",7,20,80000,0,0,0,"Male"
"3/21/2016 20:23:43","VNDIRECT","Software Engineer",1,4,6400,0,0,0,"Male"
"3/21/2016 20:25:10","Direxion","Trader",2,2,65000,0,25000,0,"Male"
"3/21/2016 20:25:27","","Senior Software Engineer",1,26,135000,0,0,0,"Male"
"3/21/2016 20:25:31","Accenture","Senior Business Analyst",6,6,70000,0,2000,0,"Male"
"3/21/2016 20:25:54","","Senior Software Engineer",0,13,165000,0,0,25000,"Male"
"3/21/2016 20:26:01","startup","founder, CTO",1,5,40000,0,0,0,"Male"
"3/21/2016 20:26:08","","Lead Analyist/Programmer",9,25,130000,0,0,0,"Male"
"3/21/2016 20:26:16","","Data scientist",1,1,125000,0,22000,0,"Male"
"3/21/2016 20:26:48","","Software Engineer",5,6,75000,0,0,0,"Male"
"3/21/2016 20:27:09","Google","Software Engineer II",0,0,110000,15000,16500,45000,"Male"
"3/21/2016 20:27:25","Google","Software Engineeer III",1,4,135000,0,20000,68000,"Male"
"3/21/2016 20:28:30","","Principal Engineer",5,8,200000,10000,0,40000,"Male"
"3/21/2016 20:27:45","IBM JTI","Application Developer",1,0,7500000,0,0,0,"Male"
"3/21/2016 20:27:47","Credit Processing Industry","Systems Engineer",1,14,120000,0,0,0,"Male"
"3/21/2016 20:29:22","","Software Engineer",0,5,180000,0,0,75000,"Male"
"3/21/2016 20:29:26","","Software Developer",5,3,60000,0,0,0,"Male"
"3/21/2016 20:29:41","Mid-size startup","Software Engineer",15,5,100,0,10,25,"Female"
"3/21/2016 20:31:49","Perforce","Software Developer",4,25,135000,0,10000,0,"Female"
